"meanImp" "medianImp" "minImp" "maxImp" "normHits" "decision"
"marit" 0 0 0 0 0 "Rejected"
"masturbationnwhat" 0 0 0 0 0 "Rejected"
"method" 0 0 0 0 0 "Rejected"
"mutual" 0 0 0 0 0 "Rejected"
"nmm" 0 0 0 0 0 "Rejected"
"orgasm" 0 0 0 0 0 "Rejected"
"procreat" 0 0 0 0 0 "Rejected"
"tick" 0 0 0 0 0 "Rejected"
"uber" 0 0 0 0 0 "Rejected"
"retain" 0 0 0 0 0 "Rejected"
"amazabal" 0 0 0 0 0 "Rejected"
"hhh" 0 0 0 0 0 "Rejected"
"bottl" 0 0 0 0 0 "Rejected"
"helicpotercopilot" 0 0 0 0 0 "Rejected"
"ketel" 0 0 0 0 0 "Rejected"
"overnight" 0 0 0 0 0 "Rejected"
"nmore" 0 0 0 0 0 "Rejected"
"rondo" 0 0 0 0 0 "Rejected"
"beard" 0 0 0 0 0 "Rejected"
"boston" 0 0 0 0 0 "Rejected"
"cum" 0 0 0 0 0 "Rejected"
"slang" 0 0 0 0 0 "Rejected"
"worcest" 0 0 0 0 0 "Rejected"
"pac" 0 0 0 0 0 "Rejected"
"cockneyslimboy" 0 0 0 0 0 "Rejected"
"cockneywideboynso" 0 0 0 0 0 "Rejected"
"obes" 0 0 0 0 0 "Rejected"
"pavement" 0 0 0 0 0 "Rejected"
"concentr" 0 0 0 0 0 "Rejected"
"ede" 0 0 0 0 0 "Rejected"
"ishow" 0 0 0 0 0 "Rejected"
"peopleperhap" 0 0 0 0 0 "Rejected"
"poorest" 0 0 0 0 0 "Rejected"
"tast" 0 0 0 0 0 "Rejected"
"whether" 0 0 0 0 0 "Rejected"
"dumbfuck" 0 0 0 0 0 "Rejected"
"stupida" 0 0 0 0 0 "Rejected"
"gutierrez" 0 0 0 0 0 "Rejected"
"izzi" 0 0 0 0 0 "Rejected"
"invalid" 0 0 0 0 0 "Rejected"
"christopherm" 0 0 0 0 0 "Rejected"
"plastic" 0 0 0 0 0 "Rejected"
"timeu" 0 0 0 0 0 "Rejected"
"glea" 0 0 0 0 0 "Rejected"
"got" 0 0 0 0 0 "Rejected"
"monstrous" 0 0 0 0 0 "Rejected"
"lipstick" 0 0 0 0 0 "Rejected"
"palm" 0 0 0 0 0 "Rejected"
"nleft" 0 0 0 0 0 "Rejected"
"compil" 0 0 0 0 0 "Rejected"
"divdiv" 0 0 0 0 0 "Rejected"
"nbspsomeon" 0 0 0 0 0 "Rejected"
"sandal" 0 0 0 0 0 "Rejected"
"chargersbuzztap" 0 0 0 0 0 "Rejected"
"lnfaoooo" 0 0 0 0 0 "Rejected"
"nukkasi" 0 0 0 0 0 "Rejected"
"thisntravi" 0 0 0 0 0 "Rejected"
"fart" 0 0 0 0 0 "Rejected"
"lorax" 0 0 0 0 0 "Rejected"
"tunnel" 0 0 0 0 0 "Rejected"
"baggi" 0 0 0 0 0 "Rejected"
"bethani" 0 0 0 0 0 "Rejected"
"swarm" 0 0 0 0 0 "Rejected"
"termit" 0 0 0 0 0 "Rejected"
"armando" 0 0 0 0 0 "Rejected"
"spare" 0 0 0 0 0 "Rejected"
"journey" 0 0 0 0 0 "Rejected"
"judgi" 0 0 0 0 0 "Rejected"
"mamamia" 0 0 0 0 0 "Rejected"
"xxx" 0 0 0 0 0 "Rejected"
"mar" 0 0 0 0 0 "Rejected"
"dummi" 0 0 0 0 0 "Rejected"
"arod" 0 0 0 0 0 "Rejected"
"fastbal" 0 0 0 0 0 "Rejected"
"lestatdelc" 0 0 0 0 0 "Rejected"
"sander" 0 0 0 0 0 "Rejected"
"screennam" 0 0 0 0 0 "Rejected"
"aburrido" 0 0 0 0 0 "Rejected"
"cambio" 0 0 0 0 0 "Rejected"
"intalado" 0 0 0 0 0 "Rejected"
"juegan" 0 0 0 0 0 "Rejected"
"orpi" 0 0 0 0 0 "Rejected"
"parec" 0 0 0 0 0 "Rejected"
"perdon" 0 0 0 0 0 "Rejected"
"porqu" 0 0 0 0 0 "Rejected"
"tanto" 0 0 0 0 0 "Rejected"
"tema" 0 0 0 0 0 "Rejected"
"tengo" 0 0 0 0 0 "Rejected"
"yitan" 0 0 0 0 0 "Rejected"
"craig" 0 0 0 0 0 "Rejected"
"creepier" 0 0 0 0 0 "Rejected"
"goth" 0 0 0 0 0 "Rejected"
"horni" 0 0 0 0 0 "Rejected"
"kinkier" 0 0 0 0 0 "Rejected"
"njose" 0 0 0 0 0 "Rejected"
"padhila" 0 0 0 0 0 "Rejected"
"remak" 0 0 0 0 0 "Rejected"
"robocop" 0 0 0 0 0 "Rejected"
"pansi" 0 0 0 0 0 "Rejected"
"postnpathet" 0 0 0 0 0 "Rejected"
"rephras" 0 0 0 0 0 "Rejected"
"daddyhuh" 0 0 0 0 0 "Rejected"
"wive" 0 0 0 0 0 "Rejected"
"horrid" 0 0 0 0 0 "Rejected"
"convo" 0 0 0 0 0 "Rejected"
"dunno" 0 0 0 0 0 "Rejected"
"famousoriginalluca" 0 0 0 0 0 "Rejected"
"ted" 0 0 0 0 0 "Rejected"
"loot" 0 0 0 0 0 "Rejected"
"offil" 0 0 0 0 0 "Rejected"
"okif" 0 0 0 0 0 "Rejected"
"ouch" 0 0 0 0 0 "Rejected"
"homework" 0 0 0 0 0 "Rejected"
"anthoni" 0 0 0 0 0 "Rejected"
"childrennbingo" 0 0 0 0 0 "Rejected"
"grown" 0 0 0 0 0 "Rejected"
"mate" 0 0 0 0 0 "Rejected"
"select" 0 0 0 0 0 "Rejected"
"chunti" 0 0 0 0 0 "Rejected"
"entrepreneur" 0 0 0 0 0 "Rejected"
"homesnoh" 0 0 0 0 0 "Rejected"
"musicnmi" 0 0 0 0 0 "Rejected"
"yearnmi" 0 0 0 0 0 "Rejected"
"teat" 0 0 0 0 0 "Rejected"
"riddanc" 0 0 0 0 0 "Rejected"
"pint" 0 0 0 0 0 "Rejected"
"pub" 0 0 0 0 0 "Rejected"
"tenner" 0 0 0 0 0 "Rejected"
"nwolifefucktrol" 0 0 0 0 0 "Rejected"
"facet" 0 0 0 0 0 "Rejected"
"beech" 0 0 0 0 0 "Rejected"
"kalifornia" 0 0 0 0 0 "Rejected"
"kendol" 0 0 0 0 0 "Rejected"
"kendollnand" 0 0 0 0 0 "Rejected"
"nwhatevernkeep" 0 0 0 0 0 "Rejected"
"phaggot" 0 0 0 0 0 "Rejected"
"teabagg" 0 0 0 0 0 "Rejected"
"trashi" 0 0 0 0 0 "Rejected"
"ador" 0 0 0 0 0 "Rejected"
"melli" 0 0 0 0 0 "Rejected"
"smelli" 0 0 0 0 0 "Rejected"
"assert" 0 0 0 0 0 "Rejected"
"beach" 0 0 0 0 0 "Rejected"
"majest" 0 0 0 0 0 "Rejected"
"orchard" 0 0 0 0 0 "Rejected"
"raze" 0 0 0 0 0 "Rejected"
"andato" 0 0 0 0 0 "Rejected"
"attentato" 0 0 0 0 0 "Rejected"
"audio" 0 0 0 0 0 "Rejected"
"berlingu" 0 0 0 0 0 "Rejected"
"campagn" 0 0 0 0 0 "Rejected"
"contro" 0 0 0 0 0 "Rejected"
"corpo" 0 0 0 0 0 "Rejected"
"crosetto" 0 0 0 0 0 "Rejected"
"curzi" 0 0 0 0 0 "Rejected"
"diceva" 0 0 0 0 0 "Rejected"
"enrico" 0 0 0 0 0 "Rejected"
"figlia" 0 0 0 0 0 "Rejected"
"fors" 0 0 0 0 0 "Rejected"
"freda" 0 0 0 0 0 "Rejected"
"guardia" 0 0 0 0 0 "Rejected"
"intercettazioni" 0 0 0 0 0 "Rejected"
"libero" 0 0 0 0 0 "Rejected"
"megagiornalista" 0 0 0 0 0 "Rejected"
"milano" 0 0 0 0 0 "Rejected"
"morto" 0 0 0 0 0 "Rejected"
"nel" 0 0 0 0 0 "Rejected"
"pansa" 0 0 0 0 0 "Rejected"
"parlamentar" 0 0 0 0 0 "Rejected"
"poi" 0 0 0 0 0 "Rejected"
"prendano" 0 0 0 0 0 "Rejected"
"pubblica" 0 0 0 0 0 "Rejected"
"pubblicato" 0 0 0 0 0 "Rejected"
"quel" 0 0 0 0 0 "Rejected"
"questo" 0 0 0 0 0 "Rejected"
"raccomandar" 0 0 0 0 0 "Rejected"
"recidiva" 0 0 0 0 0 "Rejected"
"scritto" 0 0 0 0 0 "Rejected"
"signor" 0 0 0 0 0 "Rejected"
"smentito" 0 0 0 0 0 "Rejected"
"solo" 0 0 0 0 0 "Rejected"
"stata" 0 0 0 0 0 "Rejected"
"suo" 0 0 0 0 0 "Rejected"
"telefon" 0 0 0 0 0 "Rejected"
"telefonata" 0 0 0 0 0 "Rejected"
"telefonato" 0 0 0 0 0 "Rejected"
"testa" 0 0 0 0 0 "Rejected"
"vicedirettor" 0 0 0 0 0 "Rejected"
"fuckingref" 0 0 0 0 0 "Rejected"
"shackl" 0 0 0 0 0 "Rejected"
"tee" 0 0 0 0 0 "Rejected"
"tsunami" 0 0 0 0 0 "Rejected"
"allstar" 0 0 0 0 0 "Rejected"
"asdrub" 0 0 0 0 0 "Rejected"
"bruseki" 0 0 0 0 0 "Rejected"
"escobar" 0 0 0 0 0 "Rejected"
"ratio" 0 0 0 0 0 "Rejected"
"rbi" 0 0 0 0 0 "Rejected"
"strikeout" 0 0 0 0 0 "Rejected"
"jpm" 0 0 0 0 0 "Rejected"
"lemonfemal" 0 0 0 0 0 "Rejected"
"wise" 0 0 0 0 0 "Rejected"
"mime" 0 0 0 0 0 "Rejected"
"mscole" 0 0 0 0 0 "Rejected"
"quee" 0 0 0 0 0 "Rejected"
"lass" 0 0 0 0 0 "Rejected"
"newcastl" 0 0 0 0 0 "Rejected"
"skimpi" 0 0 0 0 0 "Rejected"
"httpojngijg" 0 0 0 0 0 "Rejected"
"smlombardi" 0 0 0 0 0 "Rejected"
"jacker" 0 0 0 0 0 "Rejected"
"americansnif" 0 0 0 0 0 "Rejected"
"lop" 0 0 0 0 0 "Rejected"
"abit" 0 0 0 0 0 "Rejected"
"condel" 0 0 0 0 0 "Rejected"
"liam" 0 0 0 0 0 "Rejected"
"sheep" 0 0 0 0 0 "Rejected"
"apo" 0 0 0 0 0 "Rejected"
"baba" 0 0 0 0 0 "Rejected"
"edh" 0 0 0 0 0 "Rejected"
"hashim" 0 0 0 0 0 "Rejected"
"hup" 0 0 0 0 0 "Rejected"
"jot" 0 0 0 0 0 "Rejected"
"kan" 0 0 0 0 0 "Rejected"
"kthi" 0 0 0 0 0 "Rejected"
"kungul" 0 0 0 0 0 "Rejected"
"lyp" 0 0 0 0 0 "Rejected"
"mitrovicen" 0 0 0 0 0 "Rejected"
"mos" 0 0 0 0 0 "Rejected"
"motr" 0 0 0 0 0 "Rejected"
"njejti" 0 0 0 0 0 "Rejected"
"ose" 0 0 0 0 0 "Rejected"
"osht" 0 0 0 0 0 "Rejected"
"pare" 0 0 0 0 0 "Rejected"
"rast" 0 0 0 0 0 "Rejected"
"thadici" 0 0 0 0 0 "Rejected"
"tond" 0 0 0 0 0 "Rejected"
"virgjinitetin" 0 0 0 0 0 "Rejected"
"atta" 0 0 0 0 0 "Rejected"
"machin" 0 0 0 0 0 "Rejected"
"oath" 0 0 0 0 0 "Rejected"
"perjuri" -0.0476667382144944 0 -1.00100150250438 0 0 "Rejected"
"televis" 0 0 0 0 0 "Rejected"
"whatsoev" 0 0 0 0 0 "Rejected"
"hillbilli" 0 0 0 0 0 "Rejected"
"inbr" 0 0 0 0 0 "Rejected"
"yeahi" 0 0 0 0 0 "Rejected"
"dale" 0 0 0 0 0 "Rejected"
"fifteen" 0 0 0 0 0 "Rejected"
"tinadexl" 0 0 0 0 0 "Rejected"
"clack" 0 0 0 0 0 "Rejected"
"violenc" 0 0 0 0 0 "Rejected"
"chees" 0 0 0 0 0 "Rejected"
"cream" 0 0 0 0 0 "Rejected"
"sausag" 0 0 0 0 0 "Rejected"
"swallow" 0 0 0 0 0 "Rejected"
"hurst" 0 0 0 0 0 "Rejected"
"slip" 0 0 0 0 0 "Rejected"
"adel" 0 0 0 0 0 "Rejected"
"prob" 0 0 0 0 0 "Rejected"
"timesnhow" 0 0 0 0 0 "Rejected"
"wowwwndiscriminationsmh" 0 0 0 0 0 "Rejected"
"avevo" 0 0 0 0 0 "Rejected"
"centinaia" 0 0 0 0 0 "Rejected"
"cliccato" 0 0 0 0 0 "Rejected"
"fattotornata" 0 0 0 0 0 "Rejected"
"feedho" 0 0 0 0 0 "Rejected"
"gola" 0 0 0 0 0 "Rejected"
"groppo" 0 0 0 0 0 "Rejected"
"letti" 0 0 0 0 0 "Rejected"
"liberazion" 0 0 0 0 0 "Rejected"
"nei" 0 0 0 0 0 "Rejected"
"nuovi" 0 0 0 0 0 "Rejected"
"segna" 0 0 0 0 0 "Rejected"
"settimana" 0 0 0 0 0 "Rejected"
"tutti" 0 0 0 0 0 "Rejected"
"vacanz" 0 0 0 0 0 "Rejected"
"volta" 0 0 0 0 0 "Rejected"
"ate" 0 0 0 0 0 "Rejected"
"azzcrack" 0 0 0 0 0 "Rejected"
"detaling" 0 0 0 0 0 "Rejected"
"ebst" 0 0 0 0 0 "Rejected"
"bankrol" 0 0 0 0 0 "Rejected"
"nikki" 0 0 0 0 0 "Rejected"
"murk" 0 0 0 0 0 "Rejected"
"sudsi" 0 0 0 0 0 "Rejected"
"nbever" 0 0 0 0 0 "Rejected"
"adamomarsdieofnv" 0 0 0 0 0 "Rejected"
"mcshay" 0 0 0 0 0 "Rejected"
"research" 0 0 0 0 0 "Rejected"
"accur" 0 0 0 0 0 "Rejected"
"addict" 0 0 0 0 0 "Rejected"
"admirablynon" 0 0 0 0 0 "Rejected"
"adveris" 0 0 0 0 0 "Rejected"
"against" 0 0 0 0 0 "Rejected"
"ahahahahahwhat" 0 0 0 0 0 "Rejected"
"although" 0 0 0 0 0 "Rejected"
"alway" 0 0 0 0 0 "Rejected"
"amerian" 0 0 0 0 0 "Rejected"
"americaanti" 0 0 0 0 0 "Rejected"
"ancient" 0 0 0 0 0 "Rejected"
"apartfrom" 0 0 0 0 0 "Rejected"
"architecturetobama" 0 0 0 0 0 "Rejected"
"argentinian" 0 0 0 0 0 "Rejected"
"assholei" 0 0 0 0 0 "Rejected"
"attribut" 0 0 0 0 0 "Rejected"
"avow" 0 0 0 0 0 "Rejected"
"ballndid" 0 0 0 0 0 "Rejected"
"ballsar" 0 0 0 0 0 "Rejected"
"bath" 0 0 0 0 0 "Rejected"
"beacoup" 0 0 0 0 0 "Rejected"
"beau" 0 0 0 0 0 "Rejected"
"becasu" 0 0 0 0 0 "Rejected"
"billion" 0 0 0 0 0 "Rejected"
"bitchesprovid" 0 0 0 0 0 "Rejected"
"bitchy" 0 0 0 0 0 "Rejected"
"blackyou" 0 0 0 0 0 "Rejected"
"bollock" 0 0 0 0 0 "Rejected"
"booz" 0 0 0 0 0 "Rejected"
"boycitt" 0 0 0 0 0 "Rejected"
"bpaltonnadmit" 0 0 0 0 0 "Rejected"
"bravehearth" 0 0 0 0 0 "Rejected"
"bst" 0 0 0 0 0 "Rejected"
"bushshudup" 0 0 0 0 0 "Rejected"
"captain" 0 0 0 0 0 "Rejected"
"careless" 0 0 0 0 0 "Rejected"
"carnal" 0 0 0 0 0 "Rejected"
"celtic" 0 0 0 0 0 "Rejected"
"certif" 0 0 0 0 0 "Rejected"
"changewhich" 0 0 0 0 0 "Rejected"
"childrenthey" 0 0 0 0 0 "Rejected"
"chip" 0 0 0 0 0 "Rejected"
"chlo" 0 0 0 0 0 "Rejected"
"classforumitemdescriptionyou" 0 0 0 0 0 "Rejected"
"classicgo" 0 0 0 0 0 "Rejected"
"classnlisten" 0 0 0 0 0 "Rejected"
"cleans" 0 0 0 0 0 "Rejected"
"companyeveryon" 0 0 0 0 0 "Rejected"
"conservativesxcmedia" 0 0 0 0 0 "Rejected"
"contra" 0 0 0 0 0 "Rejected"
"correctth" 0 0 0 0 0 "Rejected"
"creditunlik" 0 0 0 0 0 "Rejected"
"darn" 0 0 0 0 0 "Rejected"
"daybi" 0 0 0 0 0 "Rejected"
"dayth" 0 0 0 0 0 "Rejected"
"decenc" 0 0 0 0 0 "Rejected"
"deflow" 0 0 0 0 0 "Rejected"
"despu" 0 0 0 0 0 "Rejected"
"dgyour" 0 0 0 0 0 "Rejected"
"dickyoul" 0 0 0 0 0 "Rejected"
"diesdrop" 0 0 0 0 0 "Rejected"
"dirt" 0 0 0 0 0 "Rejected"
"discov" 0 0 0 0 0 "Rejected"
"disgruntl" 0 0 0 0 0 "Rejected"
"dispos" 0 0 0 0 0 "Rejected"
"dollarsthank" 0 0 0 0 0 "Rejected"
"dominion" 0 0 0 0 0 "Rejected"
"doni" 0 0 0 0 0 "Rejected"
"dramay" 0 0 0 0 0 "Rejected"
"drew" 0 0 0 0 0 "Rejected"
"elmer" 0 0 0 0 0 "Rejected"
"elva" 0 0 0 0 0 "Rejected"
"emul" 0 0 0 0 0 "Rejected"
"englandwhi" 0 0 0 0 0 "Rejected"
"epidem" 0 0 0 0 0 "Rejected"
"escap" 0 0 0 0 0 "Rejected"
"eso" 0 0 0 0 0 "Rejected"
"ethnic" 0 0 0 0 0 "Rejected"
"expressionlet" 0 0 0 0 0 "Rejected"
"faceless" 0 0 0 0 0 "Rejected"
"familia" 0 0 0 0 0 "Rejected"
"fate" 0 0 0 0 0 "Rejected"
"fatherthat" 0 0 0 0 0 "Rejected"
"feck" 0 0 0 0 0 "Rejected"
"felt" 0 0 0 0 0 "Rejected"
"flathttpwwwwashingtonpostpoliticsobamasbudgetcallspayraisesfederalworkforcesizeremainflatgiqayeiddrstoryhtmlnfor" 0 0 0 0 0 "Rejected"
"float" 0 0 0 0 0 "Rejected"
"foereverthefandangleryep" 0 0 0 0 0 "Rejected"
"fold" 0 0 0 0 0 "Rejected"
"folklor" 0 0 0 0 0 "Rejected"
"foolid" 0 0 0 0 0 "Rejected"
"foul" 0 0 0 0 0 "Rejected"
"freeki" 0 0 0 0 0 "Rejected"
"fucmkersi" 0 0 0 0 0 "Rejected"
"gamegulfstream" 0 0 0 0 0 "Rejected"
"gamer" 0 0 0 0 0 "Rejected"
"gamewowroflit" 0 0 0 0 0 "Rejected"
"gangsta" 0 0 0 0 0 "Rejected"
"garageflag" 0 0 0 0 0 "Rejected"
"ghetto" 0 0 0 0 0 "Rejected"
"govermet" 0 0 0 0 0 "Rejected"
"govt" 0 0 0 0 0 "Rejected"
"grandfath" 0 0 0 0 0 "Rejected"
"greedi" 0 0 0 0 0 "Rejected"
"grievanc" 0 0 0 0 0 "Rejected"
"gullibl" 0 0 0 0 0 "Rejected"
"gurley" 0 0 0 0 0 "Rejected"
"guyananhmmmmmmmfunni" 0 0 0 0 0 "Rejected"
"hahay" 0 0 0 0 0 "Rejected"
"harsh" 0 0 0 0 0 "Rejected"
"headlin" 0 0 0 0 0 "Rejected"
"herring" 0 0 0 0 0 "Rejected"
"hetrosexu" 0 0 0 0 0 "Rejected"
"hizo" 0 0 0 0 0 "Rejected"
"homestead" 0 0 0 0 0 "Rejected"
"hopeless" 0 0 0 0 0 "Rejected"
"iin" 0 0 0 0 0 "Rejected"
"immatur" 0 0 0 0 0 "Rejected"
"impos" 0 0 0 0 0 "Rejected"
"inconsider" 0 0 0 0 0 "Rejected"
"increment" 0 0 0 0 0 "Rejected"
"ingrati" 0 0 0 0 0 "Rejected"
"inhabit" 0 0 0 0 0 "Rejected"
"instil" 0 0 0 0 0 "Rejected"
"instrument" 0 0 0 0 0 "Rejected"
"intendedna" 0 0 0 0 0 "Rejected"
"internnthes" 0 0 0 0 0 "Rejected"
"intrins" 0 0 0 0 0 "Rejected"
"invas" 0 0 0 0 0 "Rejected"
"iscbf" 0 0 0 0 0 "Rejected"
"jan" 0 0 0 0 0 "Rejected"
"juego" 0 0 0 0 0 "Rejected"
"jugular" 0 0 0 0 0 "Rejected"
"karimazweena" 0 0 0 0 0 "Rejected"
"kessen" 0 0 0 0 0 "Rejected"
"kingdom" 0 0 0 0 0 "Rejected"
"kipper" 0 0 0 0 0 "Rejected"
"kosh" 0 0 0 0 0 "Rejected"
"laughngolden" 0 0 0 0 0 "Rejected"
"leavewel" 0 0 0 0 0 "Rejected"
"livesnop" 0 0 0 0 0 "Rejected"
"magsther" 0 0 0 0 0 "Rejected"
"mainstream" 0 0 0 0 0 "Rejected"
"makeif" 0 0 0 0 0 "Rejected"
"malloy" 0 0 0 0 0 "Rejected"
"marxist" 0 0 0 0 0 "Rejected"
"mateslet" 0 0 0 0 0 "Rejected"
"mediev" 0 0 0 0 0 "Rejected"
"medsbeen" 0 0 0 0 0 "Rejected"
"memorialsh" 0 0 0 0 0 "Rejected"
"menac" 0 0 0 0 0 "Rejected"
"mignon" 0 0 0 0 0 "Rejected"
"mirandizedterrorist" 0 0 0 0 0 "Rejected"
"monetari" 0 0 0 0 0 "Rejected"
"mothernyou" 0 0 0 0 0 "Rejected"
"mouthful" 0 0 0 0 0 "Rejected"
"multipli" 0 0 0 0 0 "Rejected"
"murderernop" 0 0 0 0 0 "Rejected"
"myselffrom" 0 0 0 0 0 "Rejected"
"mytmerci" 0 0 0 0 0 "Rejected"
"nbrother" 0 0 0 0 0 "Rejected"
"nbspdivdivgood" 0 0 0 0 0 "Rejected"
"nbsphe" 0 0 0 0 0 "Rejected"
"nclear" 0 0 0 0 0 "Rejected"
"needl" 0 0 0 0 0 "Rejected"
"nfl" 0 0 0 0 0 "Rejected"
"nhere" 0 0 0 0 0 "Rejected"
"njobi" 0 0 0 0 0 "Rejected"
"nnadal" 0 0 0 0 0 "Rejected"
"nnow" 0 0 0 0 0 "Rejected"
"normaldiv" 0 0 0 0 0 "Rejected"
"npurpos" 0 0 0 0 0 "Rejected"
"nred" 0 0 0 0 0 "Rejected"
"nrofl" 0 0 0 0 0 "Rejected"
"oblivion" 0 0 0 0 0 "Rejected"
"odumbo" 0 0 0 0 0 "Rejected"
"offbut" 0 0 0 0 0 "Rejected"
"offensivepeevedmichell" 0 0 0 0 0 "Rejected"
"orang" 0 0 0 0 0 "Rejected"
"origin" 0 0 0 0 0 "Rejected"
"oti" 0 0 0 0 0 "Rejected"
"oval" 0 0 0 0 0 "Rejected"
"overgrown" 0 0 0 0 0 "Rejected"
"oyur" 0 0 0 0 0 "Rejected"
"packer" 0 0 0 0 0 "Rejected"
"parolenthank" 0 0 0 0 0 "Rejected"
"passion" 0 0 0 0 0 "Rejected"
"patriarch" 0 0 0 0 0 "Rejected"
"pedazo" 0 0 0 0 0 "Rejected"
"penguin" 0 0 0 0 0 "Rejected"
"permiss" 0 0 0 0 0 "Rejected"
"phase" 0 0 0 0 0 "Rejected"
"pieceofshitnop" 0 0 0 0 0 "Rejected"
"platypusther" 0 0 0 0 0 "Rejected"
"pollyblogherhi" 0 0 0 0 0 "Rejected"
"poorchristopherm" 0 0 0 0 0 "Rejected"
"poori" 0 0 0 0 0 "Rejected"
"postaww" 0 0 0 0 0 "Rejected"
"potentialrourk" 0 0 0 0 0 "Rejected"
"pour" 0 0 0 0 0 "Rejected"
"precis" 0 0 0 0 0 "Rejected"
"premedit" 0 0 0 0 0 "Rejected"
"premis" 0 0 0 0 0 "Rejected"
"prensa" 0 0 0 0 0 "Rejected"
"presionadondecir" 0 0 0 0 0 "Rejected"
"preteen" 0 0 0 0 0 "Rejected"
"prickdont" 0 0 0 0 0 "Rejected"
"priestley" 0 0 0 0 0 "Rejected"
"prisonnthi" 0 0 0 0 0 "Rejected"
"pro" 0 0 0 0 0 "Rejected"
"propagandanhahahahanyou" 0 0 0 0 0 "Rejected"
"proudyou" 0 0 0 0 0 "Rejected"
"psychopathyou" 0 0 0 0 0 "Rejected"
"puck" 0 0 0 0 0 "Rejected"
"puppet" 0 0 0 0 0 "Rejected"
"puritan" 0 0 0 0 0 "Rejected"
"qaedatak" 0 0 0 0 0 "Rejected"
"queenth" 0 0 0 0 0 "Rejected"
"racefrom" 0 0 0 0 0 "Rejected"
"racistnfrom" 0 0 0 0 0 "Rejected"
"rcae" 0 0 0 0 0 "Rejected"
"rebrandingsheep" 0 0 0 0 0 "Rejected"
"rehabilit" 0 0 0 0 0 "Rejected"
"releasensuch" 0 0 0 0 0 "Rejected"
"rib" 0 0 0 0 0 "Rejected"
"rid" 0 0 0 0 0 "Rejected"
"ridenc" 0 0 0 0 0 "Rejected"
"riski" 0 0 0 0 0 "Rejected"
"rofl" 0 0 0 0 0 "Rejected"
"roster" 0 0 0 0 0 "Rejected"
"said" 0 0 0 0 0 "Rejected"
"saltsdal" 0 0 0 0 0 "Rejected"
"samurai" 0 0 0 0 0 "Rejected"
"schmurd" 0 0 0 0 0 "Rejected"
"scone" 0 0 0 0 0 "Rejected"
"scot" 0 0 0 0 0 "Rejected"
"scout" 0 0 0 0 0 "Rejected"
"seasnanyway" 0 0 0 0 0 "Rejected"
"sensibl" 0 0 0 0 0 "Rejected"
"serenaclasslesshorr" 0 0 0 0 0 "Rejected"
"serenano" 0 0 0 0 0 "Rejected"
"seriesyou" 0 0 0 0 0 "Rejected"
"sewer" 0 0 0 0 0 "Rejected"
"shag" 0 0 0 0 0 "Rejected"
"sharei" 0 0 0 0 0 "Rejected"
"shirtnpost" 0 0 0 0 0 "Rejected"
"shitnmust" 0 0 0 0 0 "Rejected"
"showso" 0 0 0 0 0 "Rejected"
"shun" 0 0 0 0 0 "Rejected"
"silent" 0 0 0 0 0 "Rejected"
"sissi" 0 0 0 0 0 "Rejected"
"skiesnth" 0 0 0 0 0 "Rejected"
"slum" 0 0 0 0 0 "Rejected"
"slutchild" 0 0 0 0 0 "Rejected"
"smokehous" 0 0 0 0 0 "Rejected"
"soda" 0 0 0 0 0 "Rejected"
"soir" 0 0 0 0 0 "Rejected"
"sonyou" 0 0 0 0 0 "Rejected"
"sought" 0 0 0 0 0 "Rejected"
"soundautumn" 0 0 0 0 0 "Rejected"
"southern" 0 0 0 0 0 "Rejected"
"sovereignti" 0 0 0 0 0 "Rejected"
"spamyeahibetyoureaoccupyfuckingniggerail" 0 0 0 0 0 "Rejected"
"spendtrillion" 0 0 0 0 0 "Rejected"
"squad" 0 0 0 0 0 "Rejected"
"strangenso" 0 0 0 0 0 "Rejected"
"subtract" 0 0 0 0 0 "Rejected"
"suju" 0 0 0 0 0 "Rejected"
"swallowyou" 0 0 0 0 0 "Rejected"
"tacticlet" 0 0 0 0 0 "Rejected"
"tart" 0 0 0 0 0 "Rejected"
"teabilli" 0 0 0 0 0 "Rejected"
"theme" 0 0 0 0 0 "Rejected"
"theori" 0 0 0 0 0 "Rejected"
"thier" 0 0 0 0 0 "Rejected"
"thus" 0 0 0 0 0 "Rejected"
"timesfuck" 0 0 0 0 0 "Rejected"
"tone" 0 0 0 0 0 "Rejected"
"toucheddo" 0 0 0 0 0 "Rejected"
"tous" 0 0 0 0 0 "Rejected"
"toutnsimpl" 0 0 0 0 0 "Rejected"
"trueif" 0 0 0 0 0 "Rejected"
"trustworthi" 0 0 0 0 0 "Rejected"
"tvninstead" 0 0 0 0 0 "Rejected"
"unarm" 0 0 0 0 0 "Rejected"
"unsweeten" 0 0 0 0 0 "Rejected"
"veng" 0 0 0 0 0 "Rejected"
"vien" 0 0 0 0 0 "Rejected"
"viewho" 0 0 0 0 0 "Rejected"
"votewhor" 0 0 0 0 0 "Rejected"
"vraiment" 0 0 0 0 0 "Rejected"
"watchdog" 0 0 0 0 0 "Rejected"
"whitesfrom" 0 0 0 0 0 "Rejected"
"workforc" 0 0 0 0 0 "Rejected"
"worrywho" 0 0 0 0 0 "Rejected"
"wwwfacebookannagillmodel" 0 0 0 0 0 "Rejected"
"xeat" 0 0 0 0 0 "Rejected"
"yous" 0 0 0 0 0 "Rejected"
"zhark" 0 0 0 0 0 "Rejected"
"chat" 0 0 0 0 0 "Rejected"
